id,zip_code,name_th,name_en,prefix_th,prefix_en,district_id,lat,long,created_at,updated_at,deleted_at
321702,32130,คำผง,Kham Phong,ตำบล,Tambon,3217,15.186,103.942,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
321703,32130,โนน,Non,ตำบล,Tambon,3217,15.173,103.911,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
321704,32130,ระเวียง,Rawiang,ตำบล,Tambon,3217,15.251,103.885,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
321705,32130,หนองเทพ,Nong Thep,ตำบล,Tambon,3217,15.14,103.88,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330101,33000,เมืองเหนือ,Mueang Nuea,ตำบล,Tambon,3301,15.103,104.336,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330102,33000,เมืองใต้,Mueang Tai,ตำบล,Tambon,3301,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330103,33000,คูซอด,Khu Sot,ตำบล,Tambon,3301,15.213,104.278,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330104,33000,ซำ,Sam,ตำบล,Tambon,3301,15.04,104.332,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330105,33000,จาน,Chan,ตำบล,Tambon,3301,14.989,104.398,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330106,33000,ตะดอบ,Tadop,ตำบล,Tambon,3301,15.037,104.434,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330107,33000,หนองครก,Nong Khrok,ตำบล,Tambon,3301,15.078,104.295,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330111,33000,โพนข่า,Phon Kha,ตำบล,Tambon,3301,15.055,104.385,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330112,33000,โพนค้อ,Phon Kho,ตำบล,Tambon,3301,15.015,104.369,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330115,33000,โพนเขวา,Phon Khwao,ตำบล,Tambon,3301,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330116,33000,หญ้าปล้อง,Ya Plong,ตำบล,Tambon,3301,15.135,104.293,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330118,33000,ทุ่ม,Thum,ตำบล,Tambon,3301,14.98,104.336,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330119,33000,หนองไฮ,Nong Hai,ตำบล,Tambon,3301,15.007,104.427,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330121,33000,หนองแก้ว,Nong Kaeo,ตำบล,Tambon,3301,15.096,104.433,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330122,33000,น้ำคำ,Nam Kham,ตำบล,Tambon,3301,15.167,104.34,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330123,33000,โพธิ์,Pho,ตำบล,Tambon,3301,15.124,104.394,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330124,33000,หมากเขียบ,Mak Khiap,ตำบล,Tambon,3301,15.051,104.258,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330127,33000,หนองไผ่,Nong Phai,ตำบล,Tambon,3301,15.143,104.271,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330201,33190,ยางชุมน้อย,Yang Chum Noi,ตำบล,Tambon,3302,15.26,104.401,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330202,33190,ลิ้นฟ้า,Lin Fa,ตำบล,Tambon,3302,15.18,104.422,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330203,33190,คอนกาม,Khon Kam,ตำบล,Tambon,3302,15.223,104.36,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330204,33190,โนนคูณ,Non Khun,ตำบล,Tambon,3302,15.302,104.354,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330205,33190,กุดเมืองฮาม,Kut Mueang Ham,ตำบล,Tambon,3302,15.235,104.319,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330206,33190,บึงบอน,Bueng Bon,ตำบล,Tambon,3302,15.251,104.444,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330207,33190,ยางชุมใหญ่,Yang Chum Yai,ตำบล,Tambon,3302,15.212,104.413,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330301,33130,ดูน,Dun,ตำบล,Tambon,3303,15.113,104.578,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330302,33130,โนนสัง,Non Sang,ตำบล,Tambon,3303,15.1,104.642,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330303,33130,หนองหัวช้าง,Nong Hua Chang,ตำบล,Tambon,3303,15.049,104.643,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330304,33130,ยาง,Yang,ตำบล,Tambon,3303,15.072,104.526,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330305,33130,หนองแวง,Nong Waeng,ตำบล,Tambon,3303,15.194,104.658,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330306,33130,หนองแก้ว,Nong Kaeo,ตำบล,Tambon,3303,15.143,104.702,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330307,33130,ทาม,Tham,ตำบล,Tambon,3303,15.232,104.616,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330308,33130,ละทาย,Lathai,ตำบล,Tambon,3303,15.182,104.583,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330309,33130,เมืองน้อย,Mueang Noi,ตำบล,Tambon,3303,15.203,104.547,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330310,33130,อีปาด,I Pat,ตำบล,Tambon,3303,15.223,104.5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330311,33130,บัวน้อย,Bua Noi,ตำบล,Tambon,3303,15.173,104.478,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330312,33130,หนองบัว,Nong Bua,ตำบล,Tambon,3303,15.12,104.525,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330313,33130,ดู่,Du,ตำบล,Tambon,3303,15.08,104.476,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330314,33130,ผักแพว,Phak Phaeo,ตำบล,Tambon,3303,15.034,104.537,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330315,33130,จาน,Chan,ตำบล,Tambon,3303,14.995,104.494,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330320,33130,คำเนียม,Kham Niam,ตำบล,Tambon,3303,15.066,104.583,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330401,33110,บึงมะลู,Bueng Malu,ตำบล,Tambon,3304,14.535,104.714,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330402,33110,กุดเสลา,Kut Salao,ตำบล,Tambon,3304,14.679,104.833,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330403,33110,เมือง,Mueang,ตำบล,Tambon,3304,14.582,104.67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330405,33110,สังเม็ก,Sang Mek,ตำบล,Tambon,3304,14.643,104.729,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330406,33110,น้ำอ้อม,Nam Om,ตำบล,Tambon,3304,14.66,104.657,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330407,33110,ละลาย,Lalai,ตำบล,Tambon,3304,14.444,104.547,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330408,33110,รุง,Rung,ตำบล,Tambon,3304,14.48,104.63,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330409,33110,ตระกาจ,Trakat,ตำบล,Tambon,3304,14.712,104.596,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330411,33110,จานใหญ่,Chan Yai,ตำบล,Tambon,3304,14.724,104.655,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330412,33110,ภูเงิน,Phu Ngoen,ตำบล,Tambon,3304,14.745,104.571,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330413,33110,ชำ,Cham,ตำบล,Tambon,3304,14.543,104.575,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330414,33110,กระแชง,Krachaeng,ตำบล,Tambon,3304,14.65,104.566,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330415,33110,โนนสำราญ,Non Samran,ตำบล,Tambon,3304,14.534,104.8,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330416,33110,หนองหญ้าลาด,Nong Ya Lat,ตำบล,Tambon,3304,14.654,104.621,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330419,33110,เสาธงชัย,Sao Thong Chai,ตำบล,Tambon,3304,14.447,104.685,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330420,33110,ขนุน,Khanun,ตำบล,Tambon,3304,14.602,104.798,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330421,33110,สวนกล้วย,Suan Kluai,ตำบล,Tambon,3304,14.682,104.777,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330423,33110,เวียงเหนือ,Wiang Nuea,ตำบล,Tambon,3304,14.637,104.686,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330424,33110,ทุ่งใหญ่,Thung Yai,ตำบล,Tambon,3304,14.59,104.591,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330425,33110,ภูผาหมอก,Phu Pha Mok,ตำบล,Tambon,3304,14.466,104.809,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330501,33140,กันทรารมย์,Kanthararom,ตำบล,Tambon,3305,14.717,104.07,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330502,33140,จะกง,Chakong,ตำบล,Tambon,3305,14.821,104.253,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330503,33140,ใจดี,Chai Di,ตำบล,Tambon,3305,14.753,104.15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330504,33140,ดองกำเม็ด,Dong Kammet,ตำบล,Tambon,3305,14.775,104.186,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330505,33140,โสน,Sano,ตำบล,Tambon,3305,14.657,104.104,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330506,33140,ปรือใหญ่,Prue Yai,ตำบล,Tambon,3305,14.601,104.246,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330507,33140,สะเดาใหญ่,Sadao Yai,ตำบล,Tambon,3305,14.712,104.268,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330508,33140,ตาอุด,Ta Ut,ตำบล,Tambon,3305,14.669,104.271,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330509,33140,ห้วยเหนือ,Huai Nuea,ตำบล,Tambon,3305,14.72,104.205,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330510,33140,ห้วยใต้,Huai Tai,ตำบล,Tambon,3305,14.662,104.179,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330511,33140,หัวเสือ,Hua Suea,ตำบล,Tambon,3305,14.834,104.186,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330513,33140,ตะเคียน,Takhian,ตำบล,Tambon,3305,14.773,104.248,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330515,33140,นิคมพัฒนา,Nikhom Phatthana,ตำบล,Tambon,3305,14.644,104.234,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330517,33140,โคกเพชร,Khok Phet,ตำบล,Tambon,3305,14.804,104.149,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330518,33140,ปราสาท,Prasat,ตำบล,Tambon,3305,14.727,104.016,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330521,33140,สำโรงตาเจ็น,Samrong Ta Chen,ตำบล,Tambon,3305,14.872,104.17,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330522,33140,ห้วยสำราญ,Huai Samran,ตำบล,Tambon,3305,14.715,104.115,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330524,33140,กฤษณา,Kritsana,ตำบล,Tambon,3305,14.874,104.255,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330525,33140,ลมศักดิ์,Lom Sak,ตำบล,Tambon,3305,14.762,104.283,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330526,33140,หนองฉลอง,Nong Chalong,ตำบล,Tambon,3305,14.684,104.227,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330527,33140,ศรีตระกูล,Si Trakun,ตำบล,Tambon,3305,14.639,104.28,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330528,33140,ศรีสะอาด,Si Sa-at,ตำบล,Tambon,3305,14.754,104.102,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330601,33180,ไพรบึง,Phrai Bueng,ตำบล,Tambon,3306,14.744,104.373,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330602,33180,ดินแดง,Din Daeng,ตำบล,Tambon,3306,14.801,104.308,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330603,33180,ปราสาทเยอ,Prasat Yoe,ตำบล,Tambon,3306,14.811,104.364,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330604,33180,สำโรงพลัน,Samrong Phlan,ตำบล,Tambon,3306,14.7,104.342,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330605,33180,สุขสวัสดิ์,Suk Sawat,ตำบล,Tambon,3306,14.856,104.359,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330606,33180,โนนปูน,Non Pun,ตำบล,Tambon,3306,14.857,104.303,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330701,33170,พิมาย,Phimai,ตำบล,Tambon,3307,14.835,104.032,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330702,33170,กู่,Ku,ตำบล,Tambon,3307,14.853,103.957,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330703,33170,หนองเชียงทูน,Nong Chiang Thun,ตำบล,Tambon,3307,14.875,104.101,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330704,33170,ตูม,Tum,ตำบล,Tambon,3307,14.903,104.009,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330705,33170,สมอ,Samo,ตำบล,Tambon,3307,14.82,104.094,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330706,33170,โพธิ์ศรี,Pho Si,ตำบล,Tambon,3307,14.78,104.082,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330707,33170,สำโรงปราสาท,Samrong Prasat,ตำบล,Tambon,3307,14.917,104.081,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330708,33170,ดู่,Du,ตำบล,Tambon,3307,14.782,104.027,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330709,33170,สวาย,Sawai,ตำบล,Tambon,3307,14.913,103.962,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330710,33170,พิมายเหนือ,Phimai Nuea,ตำบล,Tambon,3307,14.881,104.042,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330801,33150,สิ,Si,ตำบล,Tambon,3308,14.625,104.436,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330802,33150,บักดอง,Bak Dong,ตำบล,Tambon,3308,14.476,104.444,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330803,33150,พราน,Phran,ตำบล,Tambon,3308,14.592,104.501,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330804,33150,โพธิ์วงศ์,Pho Wong,ตำบล,Tambon,3308,14.666,104.458,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330805,33150,ไพร,Phrai,ตำบล,Tambon,3308,14.706,104.454,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330806,33150,กระหวัน,Krawan,ตำบล,Tambon,3308,14.673,104.414,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330807,33150,ขุนหาญ,Khun Han,ตำบล,Tambon,3308,14.635,104.371,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330808,33150,โนนสูง,Non Sung,ตำบล,Tambon,3308,14.581,104.416,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330809,33150,กันทรอม,Kanthrom,ตำบล,Tambon,3308,14.575,104.353,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330810,33150,ภูฝ้าย,Phu Fai,ตำบล,Tambon,3308,14.683,104.51,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330811,33150,โพธิ์กระสังข์,Pho Krasang,ตำบล,Tambon,3308,14.628,104.327,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330812,33150,ห้วยจันทร์,Huai Chan,ตำบล,Tambon,3308,14.465,104.353,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330901,33160,เมืองคง,Mueang Khong,ตำบล,Tambon,3309,15.356,104.159,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330902,33160,เมืองแคน,Muang Khaen,ตำบล,Tambon,3309,15.351,104.214,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330903,33160,หนองแค,Nong Khae,ตำบล,Tambon,3309,15.38,104.106,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330906,33160,จิกสังข์ทอง,Chik Sang Thong,ตำบล,Tambon,3309,15.435,104.125,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330907,33160,ด่าน,Dan,ตำบล,Tambon,3309,15.421,104.026,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330908,33160,ดู่,Du,ตำบล,Tambon,3309,15.416,104.162,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330909,33160,หนองอึ่ง,Nong Ueng,ตำบล,Tambon,3309,15.278,104.176,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330910,33160,บัวหุ่ง,Bua Hung,ตำบล,Tambon,3309,15.321,104.105,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330911,33160,ไผ่,Phai,ตำบล,Tambon,3309,15.332,104.257,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330912,33160,ส้มป่อย,Som Poi,ตำบล,Tambon,3309,15.283,104.232,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330913,33160,หนองหมี,Nong Mi,ตำบล,Tambon,3309,15.271,104.293,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330914,33160,หว้านคำ,Wan Kham,ตำบล,Tambon,3309,15.407,104.2,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
330915,33160,สร้างปี่,Sang Pi,ตำบล,Tambon,3309,15.317,104.305,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331001,33120,กำแพง,Kamphaeng,ตำบล,Tambon,3310,15.1,104.15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331002,33120,อี่หล่ำ,I Lam,ตำบล,Tambon,3310,15.198,104.188,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331003,33120,ก้านเหลือง,Kan Lueang,ตำบล,Tambon,3310,15.052,104.143,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331004,33120,ทุ่งไชย,Thung Chai,ตำบล,Tambon,3310,15.016,104.109,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331005,33120,สำโรง,Samrong,ตำบล,Tambon,3310,15.146,104.148,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331006,33120,แขม,Khaem,ตำบล,Tambon,3310,15.198,104.14,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331007,33120,หนองไฮ,Nong Hai,ตำบล,Tambon,3310,15.145,104.093,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331008,33120,ขะยูง,Khayung,ตำบล,Tambon,3310,15.126,104.238,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331010,33120,ตาเกษ,Ta Ket,ตำบล,Tambon,3310,15.143,104.21,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331011,33120,หัวช้าง,Hua Chang,ตำบล,Tambon,3310,15.251,104.132,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331012,33120,รังแร้ง,Rang Raeng,ตำบล,Tambon,3310,15.223,104.228,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331014,33120,แต้,Tae,ตำบล,Tambon,3310,15.12,104.178,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331015,33120,แข้,Khae,ตำบล,Tambon,3310,15.067,104.176,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331016,33120,โพธิ์ชัย,Pho Chai,ตำบล,Tambon,3310,15.173,104.227,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331017,33120,ปะอาว,Pa Ao,ตำบล,Tambon,3310,15.101,104.214,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331018,33120,หนองห้าง,Nong Hang,ตำบล,Tambon,3310,15.098,104.088,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331022,33120,สระกำแพงใหญ่,Sa Kamphaeng Yai,ตำบล,Tambon,3310,15.093,104.128,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331024,33120,โคกหล่าม,Khok Lam,ตำบล,Tambon,3310,15.22,104.171,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331025,33120,โคกจาน,Khok Chan,ตำบล,Tambon,3310,14.966,104.104,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331101,33220,เป๊าะ,Po,ตำบล,Tambon,3311,15.297,104.06,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331102,33220,บึงบูรพ์,Bueng Bun,ตำบล,Tambon,3311,15.328,104.067,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331201,33210,ห้วยทับทัน,Huai Thap Than,ตำบล,Tambon,3312,15.065,104.044,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331202,33210,เมืองหลวง,Mueang Luang,ตำบล,Tambon,3312,15.021,104.047,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331203,33210,กล้วยกว้าง,Kluai Kwang,ตำบล,Tambon,3312,14.966,104.069,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331204,33210,ผักไหม,Phak Mai,ตำบล,Tambon,3312,14.947,104.013,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331205,33210,จานแสนไชย,Chan Saen Chai,ตำบล,Tambon,3312,14.981,104.019,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331206,33210,ปราสาท,Prasat,ตำบล,Tambon,3312,15.11,104.027,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331301,33250,โนนค้อ,Non Kho,ตำบล,Tambon,3313,14.899,104.71,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331302,33250,บก,Bok,ตำบล,Tambon,3313,14.976,104.64,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331303,33250,โพธิ์,Pho,ตำบล,Tambon,3313,14.923,104.614,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331304,33250,หนองกุง,Nong Kung,ตำบล,Tambon,3313,14.861,104.774,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331305,33250,เหล่ากวาง,Lao Kwang,ตำบล,Tambon,3313,14.88,104.638,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331401,33240,ศรีแก้ว,Si Kaeo,ตำบล,Tambon,3314,14.766,104.476,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331402,33240,พิงพวย,Phing Phuai,ตำบล,Tambon,3314,14.744,104.453,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331403,33240,สระเยาว์,Sa Yao,ตำบล,Tambon,3314,14.785,104.515,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331404,33240,ตูม,Tum,ตำบล,Tambon,3314,14.866,104.488,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331405,33240,เสื่องข้าว,Sueang Khao,ตำบล,Tambon,3314,14.813,104.555,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331406,33240,ศรีโนนงาม,Si Non Ngam,ตำบล,Tambon,3314,14.806,104.419,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331407,33240,สะพุง,Saphung,ตำบล,Tambon,3314,14.828,104.474,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331501,33130,น้ำเกลี้ยง,Nam Kliang,ตำบล,Tambon,3315,14.917,104.55,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331502,33130,ละเอาะ,La-o,ตำบล,Tambon,3315,14.93,104.451,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
331503,33130,ตองปิด,Tong Pit,ตำบล,Tambon,3315,14.964,104.479,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
